row_id,order_id,order_date,ship_date,delivery_duration,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,discount_value,profit,cogs,returned,shipping_cost_per_unit,is_returned,estimated_shipping_cost,shipping_cost_ratio,is_delayed,customer_order_count,customer_avg_sales,order_month,profit_margin,is_loss_order
1633,CA-2016-106530,2016-05-08,2016-05-08,0,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.368,2,0.2,-2.0736,3.6288,-4.6656,,7,0,14,1.3503086419753085,0,12,388.5909285714286,5,0.35,0
1634,CA-2016-106530,2016-05-08,2016-05-08,0,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,25.12,2,0.2,-5.024,1.57,-18.526,,7,0,14,0.5573248407643312,0,12,388.5909285714286,5,0.0625,0
1635,CA-2016-106530,2016-05-08,2016-05-08,0,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112,2,0.2,-11.6224,7.264,-39.2256,,7,0,14,0.24091409691629956,0,12,388.5909285714286,5,0.125,0
1636,CA-2014-168984,2014-11-26,2014-12-02,6,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,3,0.2,-3.1104,5.4432,-6.9984,,6,0,18,1.1574074074074074,1,7,328.8188181818182,11,0.35000000000000003,0
1637,CA-2014-168984,2014-11-26,2014-12-02,6,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,669.08,5,0.2,-133.816,-167.27,-702.534,,6,0,30,0.044837687570993004,1,7,328.8188181818182,11,-0.25,1
1638,CA-2014-168984,2014-11-26,2014-12-02,6,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,4,0.2,-87.6672,-87.6672,-438.336,,6,0,24,0.05475251861585633,1,7,328.8188181818182,11,-0.19999999999999998,1
1639,CA-2016-157266,2016-05-26,2016-06-01,6,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.44,3,0.0,0.0,9.3312,-10.1088,,7,0,21,1.0802469135802468,1,6,199.8590909090909,5,0.48000000000000004,0
1640,CA-2016-157266,2016-05-26,2016-06-01,6,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,0.0,0.0,4.4344,-5.2056,,7,0,14,1.4522821576763485,1,6,199.8590909090909,5,0.45999999999999996,0
1641,CA-2016-157266,2016-05-26,2016-06-01,6,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2,0.0,0.0,5.842,-6.858,,7,0,14,1.1023622047244095,1,6,199.8590909090909,5,0.46,0
1642,CA-2016-157266,2016-05-26,2016-06-01,6,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,0.0,0.0,17.3754,-23.9946,,7,0,21,0.5076142131979696,1,6,199.8590909090909,5,0.42,0
1643,US-2014-134712,2014-11-29,2014-12-04,5,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Skokie,Illinois,60076,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,12.624,2,0.2,-2.5248,3.945,-6.1542,,4,0,8,0.6337135614702154,0,5,299.06415384615383,11,0.3125,0
1644,CA-2015-111829,2015-03-19,2015-03-20,1,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,3,0.0,0.0,349.3392,-898.3008,,5,0,15,0.012022698855439069,0,8,537.4766153846153,3,0.27999999999999997,0
1645,CA-2015-111829,2015-03-19,2015-03-20,1,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,3149.93,7,0.0,0.0,1480.4671,-1669.4629,,5,0,35,0.011111358030178448,0,8,537.4766153846153,3,0.47000000000000003,0
1646,CA-2015-111829,2015-03-19,2015-03-20,1,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,209.7,2,0.0,0.0,100.656,-109.044,,5,0,10,0.047687172150691466,0,8,537.4766153846153,3,0.48000000000000004,0
1647,CA-2015-105221,2015-11-01,2015-11-03,2,First Class,VM-21685,Valerie Mitchum,Home Office,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2,0.2,-7.072,-3.094,-31.382,,3,0,6,0.16968325791855204,0,7,204.57216666666667,11,-0.0875,1
1648,CA-2015-105221,2015-11-01,2015-11-03,2,First Class,VM-21685,Valerie Mitchum,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",3.168,2,0.2,-0.6336,-0.7128,-3.2472,,3,0,6,1.8939393939393938,0,7,204.57216666666667,11,-0.22499999999999998,1
1649,CA-2015-120341,2015-09-26,2015-09-29,3,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,6,0.7,-84.7728,-100.92,-137.2512,,3,0,18,0.14863258026159334,0,9,228.1857333333333,9,-0.8333333333333334,1
1650,CA-2015-120341,2015-09-26,2015-09-29,3,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,45.894,1,0.4,-18.3576,-9.1788,-36.7152,,3,0,3,0.06536802196365538,0,9,228.1857333333333,9,-0.2,1
1651,CA-2014-135699,2014-08-29,2014-08-29,0,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,2,0.0,0.0,53.8608,-56.0592,Yes,7,1,14,0.12736535662299855,0,2,36.44466666666667,8,0.49,0
1652,CA-2014-135699,2014-08-29,2014-08-29,0,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,13.36,2,0.0,0.0,6.4128,-6.9472,Yes,7,1,14,1.0479041916167666,0,2,36.44466666666667,8,0.48,0
1653,US-2017-132444,2017-11-18,2017-11-21,3,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,169.68,6,0.0,0.0,45.8136,-123.8664,,5,0,30,0.1768033946251768,0,2,92.73723076923078,11,0.27,0
1654,US-2017-132444,2017-11-18,2017-11-21,3,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,4,0.0,0.0,54.3332,-78.1868,,5,0,20,0.15092061575611226,0,2,92.73723076923078,11,0.41,0
1655,US-2017-132444,2017-11-18,2017-11-21,3,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.96,2,0.0,0.0,1.4208,-1.5392,,5,0,10,3.3783783783783785,0,2,92.73723076923078,11,0.48000000000000004,0
1656,US-2017-132444,2017-11-18,2017-11-21,3,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",8.448,2,0.2,-1.6896,2.9568,-3.8016,,5,0,10,1.183712121212121,0,2,92.73723076923078,11,0.35,0
1657,US-2017-132444,2017-11-18,2017-11-21,3,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0.0,0.0,9.594,-86.346,,5,0,15,0.15634771732332708,0,2,92.73723076923078,11,0.09999999999999999,0
1658,CA-2014-127159,2014-05-12,2014-05-15,3,First Class,HL-15040,Hunter Lopez,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",34.79,7,0.0,0.0,10.7849,-24.0051,,5,0,35,1.0060362173038229,0,6,1170.2998181818182,5,0.31,0
1659,CA-2017-161809,2017-01-20,2017-01-26,6,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,160.776,3,0.2,-32.1552,10.0485,-118.5723,,7,0,21,0.13061650992685475,1,5,346.11771428571427,1,0.0625,0
1660,CA-2017-127285,2017-10-30,2017-11-06,7,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.752,3,0.2,-17.7504,27.735,-43.2666,,5,0,15,0.16901027582477016,1,8,144.7305789473684,10,0.3125,0
1661,CA-2017-127285,2017-10-30,2017-11-06,7,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,13.904,2,0.2,-2.7808,5.214,-5.9092,,5,0,10,0.7192174913693901,1,8,144.7305789473684,10,0.37500000000000006,0
1662,CA-2017-144526,2017-04-30,2017-05-06,6,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,5,0.4,-271.032,-158.102,-564.65,,3,0,15,0.022137607367395732,1,9,469.8721538461538,4,-0.23333333333333334,1
1663,CA-2017-144526,2017-04-30,2017-05-06,6,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,13.896,3,0.7,-9.7272,-9.264,-13.4328,,3,0,9,0.6476683937823834,1,9,469.8721538461538,4,-0.6666666666666666,1
1664,CA-2016-128531,2016-11-24,2016-11-26,2,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,41.92,5,0.2,-8.384,3.668,-29.868,,10,0,50,1.1927480916030533,0,4,171.7242,11,0.0875,0
1665,CA-2016-128531,2016-11-24,2016-11-26,2,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,297.576,3,0.2,-59.5152,-7.4394,-245.5002,,10,0,30,0.1008145818211146,0,4,171.7242,11,-0.024999999999999998,1
1666,CA-2016-128531,2016-11-24,2016-11-26,2,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.344,3,0.2,-0.8688,0.8688,-2.6064,,10,0,30,6.906077348066298,0,4,171.7242,11,0.19999999999999998,0
1667,CA-2016-128531,2016-11-24,2016-11-26,2,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,94.992,2,0.2,-18.9984,-2.3748,-78.3684,,10,0,20,0.21054404581438435,0,4,171.7242,11,-0.024999999999999998,1
1668,CA-2016-128531,2016-11-24,2016-11-26,2,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.352,3,0.2,-14.8704,23.235,-36.2466,,10,0,30,0.4034861200774693,0,4,171.7242,11,0.3125,0
1669,CA-2016-128531,2016-11-24,2016-11-26,2,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3,0.2,-2.808,1.5795,-9.6525,,10,0,30,2.1367521367521367,0,4,171.7242,11,0.1125,0
1670,US-2015-157154,2015-01-10,2015-01-15,5,Standard Class,MM-17920,Michael Moore,Consumer,United States,New York City,New York,10011,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1018.104,4,0.4,-407.2416,-373.3048,-984.1672,,2,0,8,0.007857743413246583,0,11,237.13000000000002,1,-0.36666666666666664,1
1671,CA-2017-159457,2017-10-19,2017-10-26,7,Standard Class,RD-19480,Rick Duston,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,16.68,3,0.2,-3.336,5.2125,-8.1315,,10,0,30,1.7985611510791366,1,8,284.862,10,0.3125,0
1672,CA-2016-107615,2016-03-22,2016-03-25,3,First Class,RB-19645,Robert Barroso,Corporate,United States,North Las Vegas,Nevada,89031,West,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58,2,0.0,0.0,19.3314,-39.2486,,7,0,14,0.23898941618299763,0,5,31.583428571428573,3,0.32999999999999996,0
1673,CA-2017-111647,2017-07-03,2017-07-07,4,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Plano,Texas,75023,Central,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.968,4,0.2,-33.5936,62.988,-71.3864,,10,0,40,0.2381405982091827,0,10,153.3102105263158,7,0.375,0
1674,CA-2015-150560,2015-12-11,2015-12-12,1,First Class,SW-20455,Shaun Weien,Consumer,United States,Suffolk,Virginia,23434,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,2,0.0,0.0,96.3438,-100.2762,,9,0,18,0.091547146780592,0,7,324.616,12,0.49,0
1675,CA-2015-143077,2015-09-17,2015-09-21,4,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,21.936,2,0.6,-13.1616,-10.4196,-19.194,,10,0,20,0.9117432530999271,0,9,196.26676470588234,9,-0.47500000000000003,1
1676,CA-2015-143077,2015-09-17,2015-09-21,4,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,6.588,3,0.8,-5.2704,-10.2114,-11.529,,10,0,30,4.553734061930784,0,9,196.26676470588234,9,-1.5499999999999998,1
1677,CA-2016-122728,2016-05-18,2016-05-24,6,Standard Class,EB-13930,Eric Barreto,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,3,0.0,0.0,26.07,-78.21,,7,0,21,0.20138089758342922,1,5,134.94285714285715,5,0.25,0
1678,CA-2016-122728,2016-05-18,2016-05-24,6,Standard Class,EB-13930,Eric Barreto,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),17.94,3,0.0,0.0,8.7906,-9.1494,,7,0,21,1.1705685618729096,1,5,134.94285714285715,5,0.48999999999999994,0
1679,CA-2014-122882,2014-09-07,2014-09-13,6,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,1,0.2,-12.9568,-14.5764,-66.4036,,3,0,3,0.04630773030377871,1,7,473.9935882352941,9,-0.22499999999999998,1
1680,CA-2014-122882,2014-09-07,2014-09-13,6,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,32.382,3,0.4,-12.9528,4.3176,-15.1116,,3,0,9,0.27793218454697055,1,7,473.9935882352941,9,0.13333333333333333,0
1681,CA-2014-122882,2014-09-07,2014-09-13,6,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,42.368,2,0.2,-8.4736,8.4736,-25.4208,,3,0,6,0.14161631419939577,1,7,473.9935882352941,9,0.19999999999999998,0
1682,CA-2014-122882,2014-09-07,2014-09-13,6,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,4,0.7,-279.678,-559.356,-679.218,,3,0,12,0.03003453972067878,1,7,473.9935882352941,9,-1.4,1
1683,US-2016-101497,2016-09-29,2016-10-01,2,Second Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,18.97,1,0.0,0.0,9.1056,-9.8644,,7,0,7,0.36900369003690037,0,6,103.87995238095237,9,0.4800000000000001,0
1684,CA-2016-147585,2016-11-07,2016-11-12,5,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,0.0,0.0,6.2244,-8.5956,,7,0,21,1.417004048582996,0,8,223.49765789473685,11,0.42,0
1685,CA-2017-149489,2017-04-24,2017-04-27,3,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",99.28,2,0.2,-19.856,12.41,-67.014,,3,0,6,0.060435132957292505,0,12,120.61037037037038,4,0.125,0
1686,CA-2017-149489,2017-04-24,2017-04-27,3,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188,2,0.7,-0.8316,-0.99,-1.3464,,3,0,6,5.050505050505051,0,12,120.61037037037038,4,-0.8333333333333334,1
1687,CA-2017-149489,2017-04-24,2017-04-27,3,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7.518,2,0.7,-5.2626,-5.7638,-8.0192,,3,0,6,0.7980845969672785,0,12,120.61037037037038,4,-0.7666666666666666,1
1688,CA-2017-143798,2017-12-10,2017-12-12,2,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,10.368,2,0.2,-2.0736,3.6288,-4.6656,,3,0,6,0.5787037037037037,0,4,81.172,12,0.35,0
1689,CA-2017-143798,2017-12-10,2017-12-12,2,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,2,0.2,-62.176,23.316,-225.388,,3,0,6,0.01930005146680391,0,4,81.172,12,0.075,0
1690,CA-2014-142839,2014-08-16,2014-08-20,4,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.092,6,0.4,-341.2368,-227.4912,-739.3464,,3,0,18,0.021099717263788665,0,7,256.4021818181818,8,-0.26666666666666666,1
1691,CA-2017-129833,2017-12-09,2017-12-15,6,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",33.45,5,0.0,0.0,15.387,-18.063,,2,0,10,0.2989536621823617,1,7,133.32442105263158,12,0.45999999999999996,0
1692,CA-2017-129833,2017-12-09,2017-12-15,6,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,10.4,5,0.0,0.0,5.096,-5.304,,2,0,10,0.9615384615384615,1,7,133.32442105263158,12,0.49,0
1693,US-2016-154361,2016-03-14,2016-03-19,5,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,21.88,5,0.2,-4.376,6.2905,-11.2135,,7,0,35,1.59963436928702,0,5,147.75333333333333,3,0.2875,0
1694,US-2016-158708,2016-06-26,2016-06-29,3,Second Class,AB-10255,Alejandro Ballentine,Home Office,United States,Plano,Texas,75023,Central,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,2,0.2,-2.7232,3.5742,-7.3186,,10,0,20,1.4688601645123385,0,9,65.32371428571427,6,0.2625,0
1695,CA-2015-156335,2015-09-25,2015-09-28,3,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,4,0.0,0.0,19.8276,-44.1324,,3,0,12,0.18761726078799248,0,5,105.6858,9,0.31,0
1696,CA-2015-156335,2015-09-25,2015-09-28,3,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,14.46,3,0.0,0.0,7.0854,-7.3746,,3,0,9,0.6224066390041494,0,5,105.6858,9,0.49,0
1697,CA-2015-156335,2015-09-25,2015-09-28,3,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,104.98,2,0.0,0.0,52.49,-52.49,,3,0,6,0.05715374357020385,0,5,105.6858,9,0.5,0
1698,CA-2015-148376,2015-12-27,2015-12-31,4,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,90008,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,0.0,0.0,31.0184,-75.9416,,7,0,14,0.13089005235602094,0,10,214.79985714285712,12,0.29000000000000004,0
